,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,chg,close_price,history_volatility,id,last_close_price,listing_day,month1_volatility,month3_volatility,month6_volatility,nmc,share_code,share_market,share_name,share_pinyin,share_symbol,trade_day,updated_at,week_volatility,year_volatility,res,std_result,pay_amount_rate,c_sigma,c_S,c_K,c_r,c_T
660,660,660,721.0,721.0,721.0,721.0,-0.017,16.72,0.0,1848.0,16.75,2005-06-07 00:00:00,50.23,45.3,51.01,261.0,2050.0,sz,三花智控,shzk,sz002050,2017-11-05 00:00:00,2017-11-05 15:25:13,40.91,0.0,0.0,0.0,0.0,51.01,16.72,16.72,3.73,2.0
661,661,661,722.0,722.0,722.0,722.0,-0.0229,20.51,0.0,1849.0,20.71,2006-06-19 00:00:00,29.5,25.15,42.67,227.0,2051.0,sz,中工国际,zggj,sz002051,2017-11-05 00:00:00,2017-11-05 15:25:13,28.02,0.0,0.0,0.0,0.0,42.67,20.51,20.51,3.73,2.0
662,662,662,723.0,723.0,723.0,723.0,0.0127,7.19,0.0,1850.0,6.44,2006-06-27 00:00:00,87.8,58.7,57.77,44.0,2052.0,sz,同洲电子,tzdz,sz002052,2017-11-05 00:00:00,2017-11-05 15:25:13,78.41,0.0,0.0,0.0,0.0,87.8,7.19,7.19,3.73,2.0
663,663,663,724.0,724.0,724.0,724.0,-0.0179,11.0,0.0,1851.0,13.08,2006-06-27 00:00:00,34.47,42.71,41.14,40.0,2053.0,sz,云南能投,ynnt,sz002053,2017-11-05 00:00:00,2017-11-05 15:25:13,27.11,0.0,0.0,0.0,0.0,42.71,11.0,11.0,3.73,2.0
664,664,664,725.0,725.0,725.0,725.0,0.0239,15.82,0.0,1852.0,15.53,2006-07-25 00:00:00,21.22,35.96,38.95,49.0,2054.0,sz,德美化工,dmhg,sz002054,2017-11-05 00:00:00,2017-11-05 15:25:13,30.71,0.0,0.0,0.0,0.0,38.95,15.82,15.82,3.73,2.0
665,665,665,726.0,726.0,726.0,726.0,-0.0382,21.93,0.0,1853.0,22.24,2006-07-25 00:00:00,40.55,40.9,47.47,88.0,2055.0,sz,得润电子,drdz,sz002055,2017-11-05 00:00:00,2017-11-05 15:25:13,44.13,0.0,0.0,0.0,0.0,47.47,21.93,21.93,3.73,2.0
666,666,666,727.0,727.0,727.0,727.0,0.0057,10.51,0.0,1854.0,9.24,2006-08-02 00:00:00,45.16,66.84,66.4,172.0,2056.0,sz,横店东磁,hddc,sz002056,2017-11-05 00:00:00,2017-11-05 15:25:13,41.68,0.0,0.0,0.0,0.0,66.84,10.51,10.51,3.73,2.0
667,667,667,728.0,728.0,728.0,728.0,-0.0237,13.19,0.0,1855.0,15.02,2006-08-02 00:00:00,32.24,45.2,42.44,26.0,2057.0,sz,中钢天源,zgty,sz002057,2017-11-05 00:00:00,2017-11-05 15:25:13,41.81,0.0,0.0,0.0,0.0,45.2,13.19,13.19,3.73,2.0
668,668,668,729.0,729.0,729.0,729.0,-0.0245,17.95,0.0,1856.0,20.66,2006-08-02 00:00:00,38.81,37.47,31.87,25.0,2058.0,sz,威尔泰,wet,sz002058,2017-11-05 00:00:00,2017-11-05 15:25:14,34.32,0.0,0.0,0.0,0.0,38.81,17.95,17.95,3.73,2.0
669,669,669,730.0,730.0,730.0,730.0,-0.0335,8.38,0.0,1857.0,9.31,2006-08-10 00:00:00,31.01,38.91,32.88,59.0,2059.0,sz,云南旅游,ynly,sz002059,2017-11-05 00:00:00,2017-11-05 15:25:14,42.64,0.0,0.0,0.0,0.0,42.64,8.38,8.38,3.73,2.0
670,670,670,731.0,731.0,731.0,731.0,0.0114,9.79,0.0,171.0,0.0,1999-03-19 00:00:00,42.47,53.03,44.77,82.0,600206.0,sh,有研新材,yyxc,sh600206,2017-11-05 00:00:00,2017-11-05 15:25:17,52.0,0.0,0.0,0.0,0.0,53.03,9.79,9.79,3.73,2.0
671,671,671,732.0,732.0,732.0,732.0,-0.0197,3.99,0.0,1858.0,3.95,2006-08-10 00:00:00,32.19,24.22,32.2,47.0,2060.0,sz,粤水电,ysd,sz002060,2017-11-05 00:00:00,2017-11-05 15:25:14,17.6,0.0,0.0,0.0,0.0,32.2,3.99,3.99,3.73,2.0
672,672,672,733.0,733.0,733.0,733.0,0.0108,14.0,0.0,1859.0,12.28,2006-08-16 00:00:00,35.24,53.22,60.81,63.0,2061.0,sz,江山化工,jshg,sz002061,2017-11-05 00:00:00,2017-11-05 15:25:14,34.27,0.0,0.0,0.0,0.0,60.81,14.0,14.0,3.73,2.0
673,673,673,734.0,734.0,734.0,734.0,-0.0273,5.35,0.0,1860.0,5.86,2006-08-16 00:00:00,20.67,23.42,30.39,50.0,2062.0,sz,宏润建设,hrjs,sz002062,2017-11-05 00:00:00,2017-11-05 15:25:14,20.65,0.0,0.0,0.0,0.0,30.39,5.35,5.35,3.73,2.0
674,674,674,735.0,735.0,735.0,735.0,-0.0162,10.96,0.0,1861.0,11.42,2006-08-23 00:00:00,35.43,37.6,38.17,58.0,2063.0,sz,远光软件,ygrj,sz002063,2017-11-05 00:00:00,2017-11-05 15:25:14,22.12,0.0,0.0,0.0,0.0,38.17,10.96,10.96,3.73,2.0
675,675,675,736.0,736.0,736.0,736.0,-0.002,4.91,0.0,1862.0,0.0,2006-08-23 00:00:00,26.82,39.74,35.77,75.0,2064.0,sz,华峰氨纶,hfal,sz002064,2017-11-05 00:00:00,2017-11-05 15:25:14,28.98,0.0,0.0,0.0,0.0,39.74,4.91,4.91,3.73,2.0
676,676,676,737.0,737.0,737.0,737.0,-0.025,9.73,0.0,1863.0,0.0,2006-08-23 00:00:00,31.69,34.63,40.52,271.0,2065.0,sz,东华软件,dhrj,sz002065,2017-11-05 00:00:00,2017-11-05 15:25:14,31.93,0.0,0.0,0.0,0.0,40.52,9.73,9.73,3.73,2.0
677,677,677,738.0,738.0,738.0,738.0,-0.0048,12.34,0.0,1864.0,0.0,2006-08-23 00:00:00,30.31,35.29,47.32,28.0,2066.0,sz,瑞泰科技,rtkj,sz002066,2017-11-05 00:00:00,2017-11-05 15:25:14,36.58,0.0,0.0,0.0,0.0,47.32,12.34,12.34,3.73,2.0
678,678,678,739.0,739.0,739.0,739.0,-0.0318,6.39,0.0,1865.0,0.0,2006-09-15 00:00:00,33.02,31.22,32.62,61.0,2067.0,sz,景兴纸业,jxzy,sz002067,2017-11-05 00:00:00,2017-11-05 15:25:14,34.3,0.0,0.0,0.0,0.0,34.3,6.39,6.39,3.73,2.0
679,679,679,740.0,740.0,740.0,740.0,-0.0052,11.4,0.0,1866.0,0.0,2006-09-15 00:00:00,28.22,51.65,47.68,69.0,2068.0,sz,黑猫股份,hmgf,sz002068,2017-11-05 00:00:00,2017-11-05 15:25:14,12.01,0.0,0.0,0.0,0.0,51.65,11.4,11.4,3.73,2.0
680,680,680,741.0,741.0,741.0,741.0,0.0029,6.89,0.0,172.0,0.0,1999-07-14 00:00:00,29.62,36.6,40.46,47.0,600207.0,sh,安彩高科,acgk,sh600207,2017-11-05 00:00:00,2017-11-05 15:25:17,16.11,0.0,0.0,0.0,0.0,40.46,6.89,6.89,3.73,2.0
681,681,681,742.0,742.0,742.0,742.0,-0.0502,9.66,0.0,1868.0,0.0,2006-10-12 00:00:00,68.71,56.45,49.6,54.0,2070.0,sz,*ST众和,zh,sz002070,2017-11-05 00:00:00,2017-11-05 15:25:14,43.36,0.0,0.0,0.0,0.0,68.71,9.66,9.66,3.73,2.0
682,682,682,743.0,743.0,743.0,743.0,-0.008,9.94,0.0,1869.0,0.0,2006-10-12 00:00:00,14.02,22.42,30.27,51.0,2071.0,sz,长城影视,ccys,sz002071,2017-09-19 00:00:00,2017-11-05 15:25:15,6.97,0.0,0.0,0.0,0.0,30.27,9.94,9.94,3.73,2.0
683,683,683,744.0,744.0,744.0,744.0,-0.0095,31.1,0.0,1870.0,0.0,2006-10-18 00:00:00,22.01,19.47,36.73,54.0,2072.0,sz,凯瑞德,krd,sz002072,2017-11-05 00:00:00,2017-11-05 15:25:15,30.17,0.0,0.0,0.0,0.0,36.73,31.1,31.1,3.73,2.0
684,684,684,745.0,745.0,745.0,745.0,-0.0354,8.44,0.0,1871.0,0.0,2006-10-18 00:00:00,34.42,34.27,41.6,52.0,2073.0,sz,软控股份,rkgf,sz002073,2017-11-05 00:00:00,2017-11-05 15:25:15,48.1,0.0,0.0,0.0,0.0,48.1,8.44,8.44,3.73,2.0
685,685,685,746.0,746.0,746.0,746.0,-0.015,29.65,0.0,1872.0,0.0,2006-10-18 00:00:00,26.93,44.42,46.19,144.0,2074.0,sz,国轩高科,gxgk,sz002074,2017-11-05 00:00:00,2017-11-05 15:25:15,33.47,0.0,0.0,0.0,0.0,46.19,29.65,29.65,3.73,2.0
686,686,686,747.0,747.0,747.0,747.0,0.0,16.12,0.0,1873.0,0.0,2006-10-25 00:00:00,0.0,0.0,0.0,0.0,2075.0,sz,沙钢股份,sggf,sz002075,2017-09-05 00:00:00,2017-11-05 15:25:15,0.0,0.0,0.0,0.0,0.0,0.0,16.12,16.12,3.73,2.0
687,687,687,748.0,748.0,748.0,748.0,-0.0079,6.25,0.0,1874.0,0.0,2006-10-25 00:00:00,76.36,52.94,50.98,26.0,2076.0,sz,雪莱特,xlt,sz002076,2017-11-05 00:00:00,2017-11-05 15:25:15,40.36,0.0,0.0,0.0,0.0,76.36,6.25,6.25,3.73,2.0
688,688,688,749.0,749.0,749.0,749.0,-0.0088,13.57,0.0,1875.0,0.0,2006-11-16 00:00:00,74.52,69.14,65.34,50.0,2077.0,sz,大港股份,dggf,sz002077,2017-11-05 00:00:00,2017-11-05 15:25:15,51.55,0.0,0.0,0.0,0.0,74.52,13.57,13.57,3.73,2.0
689,689,689,750.0,750.0,750.0,750.0,-0.0447,8.97,0.0,1876.0,0.0,2006-11-16 00:00:00,43.18,43.45,38.33,226.0,2078.0,sz,太阳纸业,tyzy,sz002078,2017-11-05 00:00:00,2017-11-05 15:25:15,46.41,0.0,0.0,0.0,0.0,46.41,8.97,8.97,3.73,2.0
690,690,690,751.0,751.0,751.0,751.0,-0.0069,4.29,0.0,173.0,0.0,1999-06-23 00:00:00,23.77,20.88,21.91,368.0,600208.0,sh,新湖中宝,xhzb,sh600208,2017-11-05 00:00:00,2017-11-05 15:25:17,26.05,0.0,0.0,0.0,0.0,26.05,4.29,4.29,3.73,2.0
691,691,691,752.0,752.0,752.0,752.0,0.0131,27.1,0.0,1878.0,0.0,2006-11-20 00:00:00,64.44,59.77,49.58,108.0,2080.0,sz,中材科技,zckj,sz002080,2017-11-05 00:00:00,2017-11-05 15:25:15,71.7,0.0,0.0,0.0,0.0,71.7,27.1,27.1,3.73,2.0
692,692,692,753.0,753.0,753.0,753.0,-0.0428,12.75,0.0,1879.0,0.0,2006-11-20 00:00:00,51.63,37.83,34.43,324.0,2081.0,sz,金螳螂,jtl,sz002081,2017-11-05 00:00:00,2017-11-05 15:25:15,69.8,0.0,0.0,0.0,0.0,69.8,12.75,12.75,3.73,2.0
693,693,693,754.0,754.0,754.0,754.0,0.0028,14.46,0.0,1880.0,0.0,2006-11-20 00:00:00,32.48,39.58,50.11,32.0,2082.0,sz,栋梁新材,dlxc,sz002082,2017-11-05 00:00:00,2017-11-05 15:25:15,27.09,0.0,0.0,0.0,0.0,50.11,14.46,14.46,3.73,2.0
694,694,694,755.0,755.0,755.0,755.0,-0.0144,6.84,0.0,1881.0,0.0,2006-11-24 00:00:00,20.51,23.93,27.64,59.0,2083.0,sz,孚日股份,frgf,sz002083,2017-11-05 00:00:00,2017-11-05 15:25:15,23.6,0.0,0.0,0.0,0.0,27.64,6.84,6.84,3.73,2.0
695,695,695,756.0,756.0,756.0,756.0,0.0051,7.94,0.0,1882.0,0.0,2006-11-24 00:00:00,31.43,38.6,38.59,32.0,2084.0,sz,海鸥卫浴,howy,sz002084,2017-11-05 00:00:00,2017-11-05 15:25:15,25.99,0.0,0.0,0.0,0.0,38.6,7.94,7.94,3.73,2.0
696,696,696,757.0,757.0,757.0,757.0,0.0012,17.22,0.0,1883.0,0.0,2006-11-28 00:00:00,36.84,37.2,38.22,363.0,2085.0,sz,万丰奥威,wfaw,sz002085,2017-11-05 00:00:00,2017-11-05 15:25:16,16.03,0.0,0.0,0.0,0.0,38.22,17.22,17.22,3.73,2.0
697,697,697,758.0,758.0,758.0,758.0,0.0,12.52,0.0,1884.0,0.0,2006-11-28 00:00:00,41.45,31.43,32.76,59.0,2086.0,sz,东方海洋,dfhy,sz002086,2017-11-05 00:00:00,2017-11-05 15:25:16,35.86,0.0,0.0,0.0,0.0,41.45,12.52,12.52,3.73,2.0
698,698,698,759.0,759.0,759.0,759.0,0.0032,6.23,0.0,1885.0,0.0,2006-11-30 00:00:00,37.53,30.6,27.85,50.0,2087.0,sz,新野纺织,xyfz,sz002087,2017-11-05 00:00:00,2017-11-05 15:25:16,33.22,0.0,0.0,0.0,0.0,37.53,6.23,6.23,3.73,2.0
699,699,699,760.0,760.0,760.0,760.0,0.0137,14.05,0.0,1886.0,0.0,2006-11-30 00:00:00,37.61,36.73,37.04,29.0,2088.0,sz,鲁阳节能,lyjn,sz002088,2017-11-05 00:00:00,2017-11-05 15:25:16,27.35,0.0,0.0,0.0,0.0,37.61,14.05,14.05,3.73,2.0
700,700,700,761.0,761.0,761.0,761.0,0.0,13.28,0.0,174.0,0.0,1999-03-25 00:00:00,67.7,78.24,91.41,56.0,600209.0,sh,罗顿发展,ldfz,sh600209,2017-11-05 00:00:00,2017-11-05 15:25:17,33.47,0.0,0.0,0.0,0.0,91.41,13.28,13.28,3.73,2.0
701,701,701,762.0,762.0,762.0,762.0,0.0043,23.15,0.0,1888.0,0.0,2006-12-08 00:00:00,23.3,25.85,35.77,47.0,2090.0,sz,金智科技,jzkj,sz002090,2017-11-05 00:00:00,2017-11-05 15:25:16,23.29,0.0,0.0,0.0,0.0,35.77,23.15,23.15,3.73,2.0
702,702,702,763.0,763.0,763.0,763.0,-0.0279,9.76,0.0,1889.0,0.0,2006-12-08 00:00:00,32.81,40.39,40.25,67.0,2091.0,sz,江苏国泰,jsgt,sz002091,2017-11-05 00:00:00,2017-11-05 15:25:16,35.23,0.0,0.0,0.0,0.0,40.39,9.76,9.76,3.73,2.0
703,703,703,764.0,764.0,764.0,764.0,-0.0118,13.41,0.0,1890.0,0.0,2006-12-08 00:00:00,34.15,49.49,44.71,272.0,2092.0,sz,中泰化学,zthx,sz002092,2017-11-05 00:00:00,2017-11-05 15:25:16,30.12,0.0,0.0,0.0,0.0,49.49,13.41,13.41,3.73,2.0
704,704,704,765.0,765.0,765.0,765.0,0.0056,9.0,0.0,1891.0,0.0,2006-12-15 00:00:00,47.51,38.34,34.7,76.0,2093.0,sz,国脉科技,gmkj,sz002093,2017-11-05 00:00:00,2017-11-05 15:25:16,37.13,0.0,0.0,0.0,0.0,47.51,9.0,9.0,3.73,2.0
705,705,705,766.0,766.0,766.0,766.0,-0.0257,22.39,0.0,1892.0,0.0,2006-12-15 00:00:00,35.64,30.42,44.07,78.0,2094.0,sz,青岛金王,qdjw,sz002094,2017-11-05 00:00:00,2017-11-05 15:25:16,35.55,0.0,0.0,0.0,0.0,44.07,22.39,22.39,3.73,2.0
706,706,706,767.0,767.0,767.0,767.0,-0.0641,39.12,0.0,1893.0,0.0,2006-12-15 00:00:00,54.52,51.94,50.46,98.0,2095.0,sz,生意宝,syb,sz002095,2017-11-05 00:00:00,2017-11-05 15:25:16,66.53,0.0,0.0,0.0,0.0,66.53,39.12,39.12,3.73,2.0
707,707,707,768.0,768.0,768.0,768.0,0.001,9.79,0.0,1894.0,0.0,2006-12-22 00:00:00,25.89,25.56,37.96,36.0,2096.0,sz,南岭民爆,nlmb,sz002096,2017-11-05 00:00:00,2017-11-05 15:25:16,30.7,0.0,0.0,0.0,0.0,37.96,9.79,9.79,3.73,2.0
708,708,708,769.0,769.0,769.0,769.0,-0.0114,7.84,0.0,1895.0,0.0,2006-12-22 00:00:00,32.09,30.7,35.38,47.0,2097.0,sz,山河智能,shzn,sz002097,2017-11-05 00:00:00,2017-11-05 15:25:16,25.8,0.0,0.0,0.0,0.0,35.38,7.84,7.84,3.73,2.0
709,709,709,770.0,770.0,770.0,770.0,-0.0255,16.45,0.0,1896.0,0.0,2006-12-22 00:00:00,26.73,34.43,44.95,50.0,2098.0,sz,浔兴股份,xxgf,sz002098,2017-11-05 00:00:00,2017-11-05 15:25:16,35.39,0.0,0.0,0.0,0.0,44.95,16.45,16.45,3.73,2.0
710,710,710,771.0,771.0,771.0,771.0,-0.0176,5.59,0.0,175.0,0.0,1999-08-24 00:00:00,24.7,30.58,37.41,80.0,600210.0,sh,紫江企业,zjqy,sh600210,2017-11-05 00:00:00,2017-11-05 15:25:17,30.73,0.0,0.0,0.0,0.0,37.41,5.59,5.59,3.73,2.0
711,711,711,772.0,772.0,772.0,772.0,-0.0061,8.19,0.0,1898.0,0.0,2006-12-26 00:00:00,18.59,23.75,22.83,58.0,2100.0,sz,天康生物,tksw,sz002100,2017-11-05 00:00:00,2017-11-05 15:25:17,25.35,0.0,0.0,0.0,0.0,25.35,8.19,8.19,3.73,2.0
712,712,712,773.0,773.0,773.0,773.0,-0.0289,21.81,0.0,1899.0,0.0,2006-12-29 00:00:00,46.03,34.04,39.15,54.0,2101.0,sz,广东鸿图,gdht,sz002101,2017-11-05 00:00:00,2017-11-05 15:25:17,48.96,0.0,0.0,0.0,0.0,48.96,21.81,21.81,3.73,2.0
713,713,713,774.0,774.0,774.0,774.0,-0.0025,3.94,0.0,1900.0,0.0,2006-12-29 00:00:00,13.57,14.74,22.93,47.0,2102.0,sz,冠福股份,gfgf,sz002102,2017-11-05 00:00:00,2017-11-05 15:25:17,9.59,0.0,0.0,0.0,0.0,22.93,3.94,3.94,3.73,2.0
714,714,714,775.0,775.0,775.0,775.0,-0.0369,9.92,0.0,1901.0,0.0,2007-01-10 00:00:00,35.55,34.98,39.66,32.0,2103.0,sz,广博股份,gbgf,sz002103,2017-11-05 00:00:00,2017-11-05 15:25:17,49.54,0.0,0.0,0.0,0.0,49.54,9.92,9.92,3.73,2.0
715,715,715,776.0,776.0,776.0,776.0,-0.0117,9.29,0.0,1902.0,0.0,2007-01-10 00:00:00,48.86,47.55,47.94,52.0,2104.0,sz,恒宝股份,hbgf,sz002104,2017-11-05 00:00:00,2017-11-05 15:25:17,47.59,0.0,0.0,0.0,0.0,48.86,9.29,9.29,3.73,2.0
716,716,716,777.0,777.0,777.0,777.0,-0.0132,7.48,0.0,1903.0,0.0,2007-01-12 00:00:00,48.07,41.84,44.79,27.0,2105.0,sz,信隆健康,xljk,sz002105,2017-11-05 00:00:00,2017-11-05 15:25:17,56.2,0.0,0.0,0.0,0.0,56.2,7.48,7.48,3.73,2.0
717,717,717,778.0,778.0,778.0,778.0,-0.0248,9.04,0.0,1904.0,0.0,2007-01-12 00:00:00,32.66,32.17,37.6,63.0,2106.0,sz,莱宝高科,lbgk,sz002106,2017-11-05 00:00:00,2017-11-05 15:25:17,39.83,0.0,0.0,0.0,0.0,39.83,9.04,9.04,3.73,2.0
718,718,718,779.0,779.0,779.0,779.0,-0.0095,12.56,0.0,1905.0,0.0,2007-01-24 00:00:00,45.47,32.87,36.65,43.0,2107.0,sz,沃华医药,whyy,sz002107,2017-11-05 00:00:00,2017-11-05 15:25:17,17.47,0.0,0.0,0.0,0.0,45.47,12.56,12.56,3.73,2.0
719,719,719,780.0,780.0,780.0,780.0,-0.0276,12.68,0.0,1906.0,0.0,2007-01-24 00:00:00,27.77,37.16,44.81,132.0,2108.0,sz,沧州明珠,czmz,sz002108,2017-11-05 00:00:00,2017-11-05 15:25:17,30.4,0.0,0.0,0.0,0.0,44.81,12.68,12.68,3.73,2.0
720,720,720,781.0,781.0,781.0,781.0,0.0023,39.19,0.0,176.0,0.0,1999-07-21 00:00:00,30.88,29.04,28.85,57.0,600211.0,sh,西藏药业,xzyy,sh600211,2017-11-05 00:00:00,2017-11-05 15:25:17,14.25,0.0,0.0,0.0,0.0,30.88,39.19,39.19,3.73,2.0
721,721,721,782.0,782.0,782.0,782.0,0.0,15.66,0.0,1908.0,0.0,2007-01-26 00:00:00,49.62,45.25,55.79,0.0,2110.0,sz,三钢闽光,sgmg,sz002110,2017-09-05 00:00:00,2017-11-05 15:25:17,66.6,0.0,0.0,0.0,0.0,66.6,15.66,15.66,3.73,2.0
722,722,722,783.0,783.0,783.0,783.0,-0.0185,16.42,0.0,1909.0,0.0,2007-01-26 00:00:00,24.44,25.11,34.41,46.0,2111.0,sz,威海广泰,whgt,sz002111,2017-11-05 00:00:00,2017-11-05 15:25:17,32.64,0.0,0.0,0.0,0.0,34.41,16.42,16.42,3.73,2.0
723,723,723,784.0,784.0,784.0,784.0,-0.0231,16.93,0.0,1910.0,0.0,2007-02-08 00:00:00,29.91,40.11,42.06,30.0,2112.0,sz,三变科技,sbkj,sz002112,2017-11-05 00:00:00,2017-11-05 15:25:17,21.4,0.0,0.0,0.0,0.0,42.06,16.93,16.93,3.73,2.0
724,724,724,785.0,785.0,785.0,785.0,0.0127,11.96,0.0,1911.0,0.0,2007-02-08 00:00:00,34.01,46.37,57.69,56.0,2113.0,sz,天润数娱,trsy,sz002113,2017-11-05 00:00:00,2017-11-05 15:25:18,30.34,0.0,0.0,0.0,0.0,57.69,11.96,11.96,3.73,2.0
725,725,725,786.0,786.0,786.0,786.0,-0.0054,18.35,0.0,1912.0,0.0,2007-02-15 00:00:00,29.33,46.93,41.78,49.0,2114.0,sz,罗平锌电,lpxd,sz002114,2017-11-05 00:00:00,2017-11-05 15:25:18,48.74,0.0,0.0,0.0,0.0,48.74,18.35,18.35,3.73,2.0
726,726,726,787.0,787.0,787.0,787.0,0.0079,10.21,0.0,1913.0,0.0,2007-02-15 00:00:00,74.03,49.95,51.26,35.0,2115.0,sz,三维通信,swtx,sz002115,2017-11-05 00:00:00,2017-11-05 15:25:18,39.84,0.0,0.0,0.0,0.0,74.03,10.21,10.21,3.73,2.0
727,727,727,788.0,788.0,788.0,788.0,-0.0017,11.93,0.0,1914.0,0.0,2007-02-15 00:00:00,25.59,40.61,39.79,49.0,2116.0,sz,中国海诚,zghc,sz002116,2017-11-05 00:00:00,2017-11-05 15:25:18,23.97,0.0,0.0,0.0,0.0,40.61,11.93,11.93,3.73,2.0
728,728,728,789.0,789.0,789.0,789.0,0.0097,23.83,0.0,1915.0,0.0,2007-03-02 00:00:00,34.63,30.9,32.04,86.0,2117.0,sz,东港股份,dggf,sz002117,2017-11-05 00:00:00,2017-11-05 15:25:18,31.88,0.0,0.0,0.0,0.0,34.63,23.83,23.83,3.73,2.0
729,729,729,790.0,790.0,790.0,790.0,0.0163,6.87,0.0,1916.0,0.0,2007-03-02 00:00:00,32.13,24.58,25.43,70.0,2118.0,sz,紫鑫药业,zxyy,sz002118,2017-11-05 00:00:00,2017-11-05 15:25:18,22.16,0.0,0.0,0.0,0.0,32.13,6.87,6.87,3.73,2.0
730,730,730,791.0,791.0,791.0,791.0,-0.0531,10.87,0.0,177.0,0.0,1999-08-17 00:00:00,49.84,54.94,55.07,55.0,600212.0,sh,江泉实业,jqsy,sh600212,2017-11-05 00:00:00,2017-11-05 15:25:17,45.11,0.0,0.0,0.0,0.0,55.07,10.87,10.87,3.73,2.0
731,731,731,792.0,792.0,792.0,792.0,-0.0038,49.75,0.0,1918.0,0.0,2007-03-06 00:00:00,54.78,43.97,42.28,48.0,2120.0,sz,韵达股份,ydgf,sz002120,2017-11-05 00:00:00,2017-11-05 15:25:18,32.31,0.0,0.0,0.0,0.0,54.78,49.75,49.75,3.73,2.0
732,732,732,793.0,793.0,793.0,793.0,-0.0214,9.61,0.0,1919.0,0.0,2007-03-06 00:00:00,27.7,32.49,33.57,67.0,2121.0,sz,科陆电子,kldz,sz002121,2017-11-05 00:00:00,2017-11-05 15:25:18,26.97,0.0,0.0,0.0,0.0,33.57,9.61,9.61,3.73,2.0
733,733,733,794.0,794.0,794.0,794.0,-0.0281,10.04,0.0,1920.0,0.0,2007-03-28 00:00:00,22.34,25.21,30.01,110.0,2122.0,sz,天马股份,tmgf,sz002122,2017-11-05 00:00:00,2017-11-05 15:25:18,22.41,0.0,0.0,0.0,0.0,30.01,10.04,10.04,3.73,2.0
734,734,734,795.0,795.0,795.0,795.0,0.016,10.8,0.0,1921.0,0.0,2007-03-28 00:00:00,60.43,42.28,40.86,63.0,2123.0,sz,梦网荣信,mwrx,sz002123,2017-11-05 00:00:00,2017-11-05 15:25:18,52.24,0.0,0.0,0.0,0.0,60.43,10.8,10.8,3.73,2.0
735,735,735,796.0,796.0,796.0,796.0,-0.0011,9.33,0.0,1922.0,0.0,2007-04-03 00:00:00,39.95,43.02,40.05,35.0,2124.0,sz,天邦股份,tbgf,sz002124,2017-11-05 00:00:00,2017-11-05 15:25:18,57.99,0.0,0.0,0.0,0.0,57.99,9.33,9.33,3.73,2.0
736,736,736,797.0,797.0,797.0,797.0,-0.0185,10.59,0.0,1923.0,0.0,2007-04-03 00:00:00,34.51,60.62,59.09,23.0,2125.0,sz,湘潭电化,xtdh,sz002125,2017-11-05 00:00:00,2017-11-05 15:25:18,49.16,0.0,0.0,0.0,0.0,60.62,10.59,10.59,3.73,2.0
737,737,737,798.0,798.0,798.0,798.0,-0.0219,9.38,0.0,1924.0,0.0,2007-04-18 00:00:00,24.8,28.81,36.69,57.0,2126.0,sz,银轮股份,ylgf,sz002126,2017-11-05 00:00:00,2017-11-05 15:25:18,20.39,0.0,0.0,0.0,0.0,36.69,9.38,9.38,3.73,2.0
738,738,738,799.0,799.0,799.0,799.0,-0.0272,14.68,0.0,1925.0,0.0,2007-04-18 00:00:00,55.73,47.52,45.81,142.0,2127.0,sz,南极电商,njds,sz002127,2017-11-05 00:00:00,2017-11-05 15:25:18,20.93,0.0,0.0,0.0,0.0,55.73,14.68,14.68,3.73,2.0
739,739,739,800.0,800.0,800.0,800.0,-0.0541,11.01,0.0,1926.0,0.0,2007-04-18 00:00:00,37.65,58.55,44.83,174.0,2128.0,sz,露天煤业,ltmy,sz002128,2017-11-05 00:00:00,2017-11-05 15:25:18,43.01,0.0,0.0,0.0,0.0,58.55,11.01,11.01,3.73,2.0
740,740,740,801.0,801.0,801.0,801.0,-0.0182,10.8,0.0,178.0,0.0,1999-08-31 00:00:00,56.94,51.66,48.72,23.0,600213.0,sh,亚星客车,yxkc,sh600213,2017-11-05 00:00:00,2017-11-05 15:25:17,47.16,0.0,0.0,0.0,0.0,56.94,10.8,10.8,3.73,2.0
741,741,741,802.0,802.0,802.0,802.0,-0.0123,6.41,0.0,1928.0,0.0,2007-04-20 00:00:00,28.59,25.37,28.61,62.0,2130.0,sz,沃尔核材,wehc,sz002130,2017-11-05 00:00:00,2017-11-05 15:25:19,31.41,0.0,0.0,0.0,0.0,31.41,6.41,6.41,3.73,2.0
742,742,742,803.0,803.0,803.0,803.0,0.0162,3.13,0.0,1929.0,0.0,2007-04-27 00:00:00,51.17,33.29,37.04,100.0,2131.0,sz,利欧股份,logf,sz002131,2017-11-05 00:00:00,2017-11-05 15:25:19,42.42,0.0,0.0,0.0,0.0,51.17,3.13,3.13,3.73,2.0
743,743,743,804.0,804.0,804.0,804.0,-0.0378,5.6,0.0,1930.0,0.0,2007-04-27 00:00:00,34.72,40.32,35.76,55.0,2132.0,sz,恒星科技,hxkj,sz002132,2017-11-05 00:00:00,2017-11-05 15:25:19,48.61,0.0,0.0,0.0,0.0,48.61,5.6,5.6,3.73,2.0
